order_id,customer_id,order_date,product_category,product_name,quantity,price,discount,payment_method,order_status,sales_person,warehouse,region
ORD-14359,CUST-1682,2025-10-20,Home Healthcare,Digital Vein Finder,2,18985.91,13.6,Credit Card,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14360,CUST-1297,2026-03-02,Sterilization & Lab,UV Sterilizer Box,4,19764.34,2.2,COD,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14361,CUST-1449,2026-06-17,Home Healthcare,Peak Flow Meter,4,38040.56,11.7,Debit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-14362,CUST-1790,2026-01-07,Respiratory Care,High-Flow Nasal Cannula System,2,38745.79,3.5,COD,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14363,CUST-1163,2026-01-23,Sterilization & Lab,Ultrasound Cleaner,4,15380.46,7.4,Debit Card,Processing,Sanjay Verma,WH-Bengaluru (South),South
ORD-14364,CUST-1358,2026-05-03,Orthopedic & Mobility,Cervical Traction Unit,2,29333.66,7.2,Credit Card,Processing,Ramesh Rao,WH-Kolkata (East),East
ORD-14365,CUST-1140,2026-04-25,Diagnostic & Monitoring,Digital Otoscope,4,3715.63,9.1,COD,Cancelled,Vikram Patel,WH-Gurugram (North),North
ORD-14366,CUST-1641,2025-12-25,Diagnostic & Monitoring,Vascular Doppler,1,40106.46,13.2,UPI,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14367,CUST-1393,2026-03-25,Sterilization & Lab,Ultrasound Cleaner,5,43477.96,6.5,UPI,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14368,CUST-1619,2026-01-20,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,1,23232.76,12.4,Credit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14369,CUST-1384,2026-04-15,Respiratory Care,Mesh Nebulizer,3,8925.08,6.0,COD,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-14370,CUST-1576,2026-06-24,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,4,29448.17,11.4,COD,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14371,CUST-1931,2026-06-17,Respiratory Care,BiPAP Machine,4,6036.74,5.9,UPI,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14372,CUST-1462,2026-05-24,Respiratory Care,Portable Oxygen Concentrator (5L),2,2520.19,10.5,COD,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14373,CUST-1123,2026-01-25,Orthopedic & Mobility,TENS Physiotherapy Unit,4,9261.94,14.2,Debit Card,Processing,Anjali Nair,WH-Gurugram (North),North
ORD-14374,CUST-1327,2026-06-24,Diagnostic & Monitoring,Digital Spirometer,1,22506.86,14.7,Net Banking,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14375,CUST-1745,2026-06-25,Respiratory Care,Auto CPAP Machine,2,9120.99,6.0,Debit Card,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-14376,CUST-1194,2026-03-01,Infusion & Vascular,Volumetric Infusion Pump,1,38601.83,8.3,UPI,Returned,Anjali Nair,WH-Bengaluru (South),South
ORD-14377,CUST-1044,2025-09-15,Surgical & Critical Care,Electric Suction Apparatus,5,11397.2,4.5,Debit Card,Cancelled,Vikram Patel,WH-Bengaluru (South),South
ORD-14378,CUST-1907,2026-05-09,Infusion & Vascular,Syringe Driver Pump,1,8728.54,2.3,Credit Card,Processing,Sanjay Verma,WH-Gurugram (North),North
ORD-14379,CUST-1264,2026-04-10,Respiratory Care,Auto CPAP Machine,2,37282.8,6.8,UPI,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14380,CUST-2000,2026-06-14,Orthopedic & Mobility,Motorized Wheelchair,2,33787.13,14.8,Credit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14381,CUST-1057,2026-06-04,Diagnostic & Monitoring,Pulse Oximeter,5,38254.46,8.3,Debit Card,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-14382,CUST-1099,2026-05-05,Home Healthcare,Digital Vein Finder,3,7073.22,11.9,Credit Card,Returned,Priya Sharma,WH-Gurugram (North),North
ORD-14383,CUST-1690,2026-03-22,Diagnostic & Monitoring,Pulse Oximeter,5,6610.44,14.4,Net Banking,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-14384,CUST-1027,2025-08-06,Diagnostic & Monitoring,Digital Blood Pressure Monitor,5,9758.19,12.5,COD,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-14385,CUST-1503,2026-06-08,Home Healthcare,Digital Vein Finder,1,9602.2,8.0,UPI,Shipped,Sanjay Verma,WH-Bengaluru (South),South
ORD-14386,CUST-1825,2026-01-21,Sterilization & Lab,Ultrasound Cleaner,3,10505.11,11.0,Debit Card,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-14387,CUST-1758,2026-07-07,Diagnostic & Monitoring,Vascular Doppler,2,18464.15,6.5,COD,Processing,Vikram Patel,WH-Bengaluru (South),South
ORD-14388,CUST-1640,2026-07-22,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,4,26124.76,8.2,Debit Card,Processing,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14389,CUST-1868,2026-01-25,Respiratory Care,BiPAP Machine,1,29561.81,5.1,Net Banking,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14390,CUST-1286,2026-05-15,Surgical & Critical Care,Electric Suction Apparatus,5,6760.99,11.3,Credit Card,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14391,CUST-1181,2025-06-26,Home Healthcare,Peak Flow Meter,3,36070.24,4.2,Debit Card,Shipped,Ramesh Rao,WH-Kolkata (East),East
ORD-14392,CUST-1650,2026-04-07,Surgical & Critical Care,LED Surgical OT Light,2,5949.63,10.7,Debit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14393,CUST-1867,2026-01-28,Home Healthcare,Digital Vein Finder,5,7842.99,11.9,Debit Card,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-14394,CUST-1024,2026-03-16,Orthopedic & Mobility,Air Mattress for Bedsores,2,8375.72,8.7,COD,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-14395,CUST-1677,2026-01-04,Surgical & Critical Care,Surgical Stapler,3,36401.5,11.0,Net Banking,Shipped,Ramesh Rao,WH-Kolkata (East),East
ORD-14396,CUST-1767,2026-01-16,Home Healthcare,Digital Vein Finder,1,24194.07,8.5,Debit Card,Returned,Vikram Patel,WH-Bengaluru (South),South
ORD-14397,CUST-1035,2025-10-28,Orthopedic & Mobility,TENS Physiotherapy Unit,3,34742.14,13.3,Credit Card,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14398,CUST-1212,2026-05-30,Surgical & Critical Care,Electric Suction Apparatus,4,17561.08,4.3,COD,Returned,Sanjay Verma,WH-Kolkata (East),East
ORD-14399,CUST-1528,2025-10-19,Orthopedic & Mobility,TENS Physiotherapy Unit,2,9007.85,0.2,Credit Card,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-14400,CUST-1940,2026-06-15,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,5,13353.35,10.7,COD,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-14401,CUST-1464,2026-02-06,Diagnostic & Monitoring,Vascular Doppler,4,15412.52,9.5,UPI,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14402,CUST-1897,2025-10-21,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,5,3896.98,11.7,UPI,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-14403,CUST-1988,2026-03-18,Surgical & Critical Care,Surgical Stapler,2,14073.88,3.9,Debit Card,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-14404,CUST-1351,2024-12-16,Respiratory Care,Mesh Nebulizer,3,30407.44,11.7,UPI,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14405,CUST-1324,2026-03-29,Sterilization & Lab,Digital Centrifuge Machine,3,20069.43,2.9,COD,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14406,CUST-1773,2026-05-12,Infusion & Vascular,IV Cannula (18G-24G),5,28799.4,6.7,Credit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14407,CUST-1651,2026-04-11,Diagnostic & Monitoring,Single-Channel ECG Machine,3,35486.65,9.6,COD,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14408,CUST-1856,2025-02-18,Home Healthcare,Electric Heating Pad,4,27909.29,9.9,UPI,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14409,CUST-1289,2025-01-07,Sterilization & Lab,UV Sterilizer Box,1,36824.92,2.9,Debit Card,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14410,CUST-1712,2026-07-17,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,3,7277.73,4.3,COD,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-14411,CUST-1001,2026-05-26,Home Healthcare,Digital Vein Finder,3,23593.93,7.4,COD,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14412,CUST-1241,2025-09-22,Infusion & Vascular,Dialysis Catheter,5,29077.66,8.3,UPI,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-14413,CUST-1005,2026-01-29,Respiratory Care,Mesh Nebulizer,2,24005.84,0.1,Net Banking,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-14414,CUST-1811,2025-12-14,Diagnostic & Monitoring,Digital Blood Pressure Monitor,5,40550.76,10.4,Debit Card,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-14415,CUST-1774,2026-06-19,Respiratory Care,Auto CPAP Machine,3,44603.02,3.0,Net Banking,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-14416,CUST-1991,2026-03-14,Home Healthcare,Digital Vein Finder,3,25628.33,10.6,Debit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-14417,CUST-1183,2025-04-02,Diagnostic & Monitoring,Single-Channel ECG Machine,2,40518.78,6.8,UPI,Cancelled,Vikram Patel,WH-Gurugram (North),North
ORD-14418,CUST-1519,2025-09-17,Orthopedic & Mobility,Air Mattress for Bedsores,3,19783.96,13.2,Credit Card,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-14419,CUST-1051,2025-05-20,Sterilization & Lab,Digital Centrifuge Machine,5,12766.4,12.8,UPI,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-14420,CUST-1149,2025-12-22,Home Healthcare,Electric Heating Pad,2,43872.28,11.1,Credit Card,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-14421,CUST-1202,2026-03-16,Infusion & Vascular,Central Venous Catheter Kit,4,7644.72,0.8,Credit Card,Cancelled,Vikram Patel,WH-Bengaluru (South),South
ORD-14422,CUST-1285,2025-04-13,Orthopedic & Mobility,Motorized Wheelchair,5,27064.38,1.7,COD,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14423,CUST-1835,2025-12-20,Respiratory Care,Compressor Nebulizer,5,40226.15,7.1,Net Banking,Cancelled,Priya Sharma,WH-Bengaluru (South),South
ORD-14424,CUST-1373,2026-06-06,Diagnostic & Monitoring,Vascular Doppler,5,7341.88,7.2,UPI,Shipped,Ramesh Rao,WH-Bengaluru (South),South
ORD-14425,CUST-1006,2025-05-17,Sterilization & Lab,Tabletop Steam Autoclave,3,42488.94,13.2,Credit Card,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-14426,CUST-1465,2025-10-15,Respiratory Care,Incentive Spirometer,3,7106.45,10.8,UPI,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-14427,CUST-1172,2026-06-24,Surgical & Critical Care,LED Surgical OT Light,3,16794.55,1.0,Debit Card,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-14428,CUST-1270,2025-02-23,Sterilization & Lab,Ultrasound Cleaner,3,29224.98,9.7,UPI,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-14429,CUST-1469,2026-05-25,Diagnostic & Monitoring,Multi-Para Patient Monitor,2,2050.9,10.0,Net Banking,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-14430,CUST-1248,2025-03-19,Surgical & Critical Care,Electric Suction Apparatus,5,29599.89,8.9,Net Banking,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14431,CUST-1551,2026-02-13,Diagnostic & Monitoring,Vascular Doppler,5,25789.53,5.5,Net Banking,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14432,CUST-1737,2024-10-12,Respiratory Care,Suction Machine,3,30572.86,0.8,Credit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-14433,CUST-1604,2026-04-09,Home Healthcare,Digital Vein Finder,5,3518.66,13.5,UPI,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-14434,CUST-1402,2024-12-01,Respiratory Care,Auto CPAP Machine,3,44616.28,8.8,UPI,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-14435,CUST-1799,2026-04-08,Diabetes Care,Insulin Pen Injector,5,11055.59,13.3,COD,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-14436,CUST-1875,2026-03-09,Surgical & Critical Care,Surgical Electrocautery Unit,2,38319.03,4.7,Net Banking,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14437,CUST-1635,2026-02-26,Diagnostic & Monitoring,Pulse Oximeter,1,23818.26,10.2,COD,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14438,CUST-1208,2026-05-08,Respiratory Care,Compressor Nebulizer,3,37469.26,3.1,Debit Card,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-14439,CUST-1311,2025-06-25,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,3,12013.22,2.6,Net Banking,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14440,CUST-1545,2026-05-20,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,3,24236.04,4.6,Net Banking,Processing,Sanjay Verma,WH-Bengaluru (South),South
ORD-14441,CUST-1009,2025-10-21,Diabetes Care,Lancet Device,4,36831.97,11.6,UPI,Processing,Sanjay Verma,WH-Bengaluru (South),South
ORD-14442,CUST-1359,2025-12-22,Sterilization & Lab,UV Sterilizer Box,4,21262.34,2.2,Debit Card,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14443,CUST-1641,2025-10-13,Respiratory Care,Auto CPAP Machine,1,28811.31,1.1,Net Banking,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-14444,CUST-1456,2026-06-12,Surgical & Critical Care,Electric Suction Apparatus,1,4317.91,2.4,COD,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-14445,CUST-1011,2026-07-19,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),1,21983.58,13.2,Credit Card,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-14446,CUST-1903,2025-05-05,Respiratory Care,Compressor Nebulizer,5,1516.0,0.0,COD,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-14447,CUST-1751,2026-03-04,Orthopedic & Mobility,Folding Lightweight Wheelchair,2,31126.69,0.4,Net Banking,Returned,Anjali Nair,WH-Bengaluru (South),South
ORD-14448,CUST-1625,2026-07-21,Respiratory Care,Incentive Spirometer,4,19612.46,13.6,Net Banking,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-14449,CUST-1576,2026-07-16,Sterilization & Lab,Tabletop Steam Autoclave,4,30347.77,6.6,Net Banking,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14450,CUST-1996,2025-08-14,Sterilization & Lab,Digital Centrifuge Machine,3,2596.44,10.1,Credit Card,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14451,CUST-1448,2024-10-01,Diagnostic & Monitoring,Pulse Oximeter,2,8429.44,10.4,UPI,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14452,CUST-1732,2025-06-07,Surgical & Critical Care,Laryngoscope Set,2,16265.32,8.6,Credit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-14453,CUST-1906,2025-10-31,Diagnostic & Monitoring,Pulse Oximeter,1,9139.39,12.8,COD,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-14454,CUST-1139,2026-05-26,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,2,35693.26,2.3,COD,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-14455,CUST-1352,2026-06-09,Diagnostic & Monitoring,Vascular Doppler,1,8501.92,4.0,Credit Card,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14456,CUST-1997,2026-07-12,Respiratory Care,Incentive Spirometer,4,33211.51,12.9,UPI,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-14457,CUST-1305,2026-06-17,Diagnostic & Monitoring,Digital Blood Pressure Monitor,4,9580.49,5.7,Debit Card,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-14458,CUST-1036,2026-03-25,Orthopedic & Mobility,Motorized Wheelchair,1,40868.96,7.4,COD,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-14459,CUST-1975,2025-08-08,Diagnostic & Monitoring,Multi-Para Patient Monitor,5,32308.36,6.2,UPI,Shipped,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14460,CUST-1953,2024-10-30,Infusion & Vascular,Syringe Driver Pump,1,27458.05,11.2,Net Banking,Processing,Anjali Nair,WH-Gurugram (North),North
ORD-14461,CUST-1302,2026-04-10,Diagnostic & Monitoring,Capnograph Monitor,1,32517.84,10.8,Credit Card,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-14462,CUST-1046,2026-02-28,Respiratory Care,High-Flow Nasal Cannula System,4,35141.11,11.5,UPI,Returned,Priya Sharma,WH-Kolkata (East),East
ORD-14463,CUST-1175,2026-05-23,Surgical & Critical Care,Surgical Electrocautery Unit,5,37113.86,11.9,Debit Card,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-14464,CUST-1398,2025-08-12,Sterilization & Lab,UV Sterilizer Box,5,30435.05,6.6,COD,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-14465,CUST-1027,2026-05-14,Respiratory Care,BiPAP Machine,2,17276.02,0.9,Credit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-14466,CUST-1377,2026-05-26,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,3,2891.23,2.6,COD,Processing,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14467,CUST-1112,2026-04-25,Surgical & Critical Care,Pulse Generator Pacemaker,3,10569.64,13.0,Net Banking,Shipped,Anjali Nair,WH-Kolkata (East),East
ORD-14468,CUST-1190,2026-07-15,Orthopedic & Mobility,Motorized Wheelchair,2,15307.72,14.1,UPI,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-14469,CUST-1346,2025-11-11,Surgical & Critical Care,Pulse Generator Pacemaker,4,43092.83,1.5,Debit Card,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-14470,CUST-1762,2026-05-22,Diabetes Care,Blood Glucose Meter Kit,4,25364.53,6.1,Debit Card,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-14471,CUST-1119,2026-01-17,Surgical & Critical Care,Defibrillator & AED,1,35945.97,10.4,UPI,Shipped,Vikram Patel,WH-Bhiwandi (West),West
ORD-14472,CUST-1477,2026-07-01,Respiratory Care,BiPAP Machine,2,28936.91,11.9,Credit Card,Cancelled,Priya Sharma,WH-Bengaluru (South),South
ORD-14473,CUST-1532,2026-01-06,Diagnostic & Monitoring,Digital Blood Pressure Monitor,2,22861.78,2.8,Debit Card,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-14474,CUST-1010,2025-03-02,Respiratory Care,Suction Machine,2,29097.77,2.3,Debit Card,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-14475,CUST-1168,2025-10-25,Orthopedic & Mobility,Folding Lightweight Wheelchair,4,28463.54,6.7,UPI,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-14476,CUST-1853,2025-09-21,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,2,37846.34,6.1,Debit Card,Processing,Vikram Patel,WH-Gurugram (North),North
ORD-14477,CUST-1058,2025-09-30,Surgical & Critical Care,Surgical Stapler,2,43213.95,11.6,Credit Card,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-14478,CUST-1789,2024-10-31,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),5,22393.38,1.5,COD,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-14479,CUST-1198,2026-03-02,Respiratory Care,Auto CPAP Machine,1,38113.97,14.1,Debit Card,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-14480,CUST-1582,2026-02-16,Sterilization & Lab,UV Sterilizer Box,4,40476.34,5.5,Credit Card,Shipped,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14481,CUST-1732,2026-02-07,Respiratory Care,BiPAP Machine,2,1598.86,4.8,COD,Cancelled,Sanjay Verma,WH-Gurugram (North),North
ORD-14482,CUST-1064,2026-05-17,Surgical & Critical Care,Laryngoscope Set,4,16357.26,1.1,UPI,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-14483,CUST-1601,2025-07-04,Surgical & Critical Care,Surgical Electrocautery Unit,1,7306.97,0.9,Net Banking,Cancelled,Priya Sharma,WH-Kolkata (East),East
ORD-14484,CUST-1401,2025-08-24,Respiratory Care,Suction Machine,2,2992.31,13.8,Credit Card,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-14485,CUST-1206,2025-08-25,Surgical & Critical Care,LED Surgical OT Light,3,28891.65,7.7,Net Banking,Returned,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14486,CUST-1353,2026-05-25,Diagnostic & Monitoring,Multi-Para Patient Monitor,2,26588.85,12.1,UPI,Processing,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14487,CUST-1456,2025-11-19,Infusion & Vascular,IV Cannula (18G-24G),1,9224.62,10.2,Credit Card,Cancelled,Anjali Nair,WH-Bhiwandi (West),West
ORD-14488,CUST-1769,2025-10-07,Orthopedic & Mobility,Motorized Wheelchair,2,33520.96,12.1,UPI,Processing,Ramesh Rao,WH-Bengaluru (South),South
ORD-14489,CUST-1335,2026-06-08,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),5,35682.76,6.1,Credit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-14490,CUST-1936,2025-03-15,Orthopedic & Mobility,Cervical Traction Unit,4,21378.58,4.5,Debit Card,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-14491,CUST-1361,2025-11-10,Orthopedic & Mobility,Cervical Traction Unit,2,37999.03,6.5,COD,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14492,CUST-1119,2025-07-03,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),4,27751.55,6.3,UPI,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-14493,CUST-1243,2026-05-17,Sterilization & Lab,Digital Centrifuge Machine,2,5129.27,7.7,Net Banking,Cancelled,Ramesh Rao,WH-Gurugram (North),North
ORD-14494,CUST-1693,2025-02-04,Sterilization & Lab,Digital Centrifuge Machine,3,19002.03,8.8,Net Banking,Shipped,Vikram Patel,WH-Bhiwandi (West),West
ORD-14495,CUST-1989,2025-04-21,Diagnostic & Monitoring,Vascular Doppler,1,21306.92,13.3,Net Banking,Cancelled,Sanjay Verma,WH-Gurugram (North),North
ORD-14496,CUST-1328,2026-07-19,Respiratory Care,Auto CPAP Machine,2,17030.06,5.5,Credit Card,Returned,Anjali Nair,WH-Bhiwandi (West),West
ORD-14497,CUST-1655,2025-11-19,Diabetes Care,Insulin Pen Injector,5,38579.37,9.8,Credit Card,Cancelled,Ramesh Rao,WH-Bengaluru (South),South
ORD-14498,CUST-1154,2026-05-18,Diagnostic & Monitoring,Digital Blood Pressure Monitor,3,40933.78,14.8,Net Banking,Returned,Ramesh Rao,WH-Kolkata (East),East
ORD-14499,CUST-1352,2026-06-28,Surgical & Critical Care,Surgical Stapler,3,12762.7,5.0,UPI,Processing,Priya Sharma,WH-Bengaluru (South),South
ORD-14500,CUST-1294,2026-07-08,Diagnostic & Monitoring,Single-Channel ECG Machine,2,32145.42,4.1,Credit Card,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-14501,CUST-1226,2026-02-14,Orthopedic & Mobility,Motorized Wheelchair,3,5250.7,1.8,Net Banking,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-14502,CUST-1145,2026-03-03,Infusion & Vascular,Dialysis Catheter,1,37663.19,2.3,Net Banking,Returned,Sanjay Verma,WH-Bhiwandi (West),West
ORD-14503,CUST-1478,2026-05-11,Sterilization & Lab,Digital Centrifuge Machine,5,37778.38,13.0,Debit Card,Returned,Anjali Nair,WH-Bengaluru (South),South
ORD-14504,CUST-1261,2025-03-17,Orthopedic & Mobility,TENS Physiotherapy Unit,4,33152.13,0.4,COD,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-14505,CUST-1649,2026-03-07,Orthopedic & Mobility,Air Mattress for Bedsores,3,11399.82,3.5,Debit Card,Returned,Anjali Nair,WH-Gurugram (North),North
